url,born,height,weight,games,debut,last
https://afltables.com/afl/stats/players/H/Harry_Hollingshead.html,1915-09-22,188,91,31,1936-06-13,1940-05-11
https://afltables.com/afl/stats/players/A/Artie_Hollis.html,1878-05-20,166,0,4,1901-07-13,1901-08-24
https://afltables.com/afl/stats/players/C/Chris_Hollow.html,1971-11-21,190,85,24,1993-03-27,1995-04-22
https://afltables.com/afl/stats/players/N/Nick_Holman.html,1995-05-29,189,88,43,2014-08-22,2019-06-15
https://afltables.com/afl/stats/players/A/Allan_Holmes.html,1952-07-19,NA,NA,29,1973-06-16,1977-07-30
https://afltables.com/afl/stats/players/B/Billy_Holmes.html,1890-01-26,175,0,17,1911-05-20,1912-08-31
https://afltables.com/afl/stats/players/C/Charlie_Holmes.html,1910-01-23,183,73,1,1931-08-29,1931-08-29
https://afltables.com/afl/stats/players/D/Dale_Holmes.html,1967-06-04,178,75,3,1987-03-27,1987-04-10
https://afltables.com/afl/stats/players/D/Darren_Holmes.html,1970-09-03,188,83,63,1991-05-26,1996-05-24
https://afltables.com/afl/stats/players/D/Don_Holmes.html,1959-01-05,180,77,23,1987-03-29,1989-09-02
https://afltables.com/afl/stats/players/F/Frank_Holmes.html,1900-04-01,NA,NA,3,1930-05-03,1930-05-17
https://afltables.com/afl/stats/players/G/Gary_Holmes.html,1938-01-02,170,73,7,1960-04-16,1961-04-15
https://afltables.com/afl/stats/players/J/Jason_Holmes.html,1989-10-28,203,105,5,2015-08-22,2016-08-28
https://afltables.com/afl/stats/players/L/Lou_Holmes.html,1892-07-07,173,0,1,1910-07-23,1910-07-23
https://afltables.com/afl/stats/players/T/Todd_Holmes.html,1979-07-14,187,88,7,1998-04-24,2000-06-03
https://afltables.com/afl/stats/players/C/Colin_Holt.html,1934-04-27,175,80,41,1955-06-25,1959-08-15
https://afltables.com/afl/stats/players/J/Jack_Holt.html,1883-08-04,177,0,22,1905-05-06,1906-07-14
https://afltables.com/afl/stats/players/J/John_Holt.html,1962-09-29,183,79,71,1981-07-25,1988-04-02
https://afltables.com/afl/stats/players/M/Mac_Holten.html,1922-03-29,180,80,79,1942-08-15,1948-09-25
https://afltables.com/afl/stats/players/W/Warren_Holyoak.html,1934-12-19,178,79,7,1954-04-19,1954-05-29
https://afltables.com/afl/stats/players/B/Bill_Homan.html,1880-12-25,NA,NA,30,1904-05-07,1908-06-13
https://afltables.com/afl/stats/players/J/Jack_Hombsch.html,1993-03-07,194,89,116,2012-03-24,2019-07-28
https://afltables.com/afl/stats/players/B/Bruce_Hone.html,1913-07-26,183,84,5,1940-04-27,1940-07-06
https://afltables.com/afl/stats/players/D/David_Hone.html,1946-06-30,185,85,18,1969-04-07,1969-08-30
https://afltables.com/afl/stats/players/N/Norm_Honey.html,1914-01-26,157,60,10,1933-07-08,1934-09-15
https://afltables.com/afl/stats/players/M/Mitch_Honeychurch.html,1995-03-02,175,70,35,2014-06-29,2018-07-29
https://afltables.com/afl/stats/players/D/David_Honybun.html,1962-04-03,195,91,60,1984-03-31,1992-08-28
https://afltables.com/afl/stats/players/E/Edmund_Hood.html,1898-04-29,168,0,10,1916-05-27,1919-06-07
https://afltables.com/afl/stats/players/M/Max_Hood.html,1925-07-25,191,86,1,1949-07-09,1949-07-09
https://afltables.com/afl/stats/players/H/Harold_Hooke.html,1911-05-09,170,0,11,1931-06-13,1931-09-05
https://afltables.com/afl/stats/players/L/Len_Hooke.html,1909-05-08,173,0,16,1929-08-31,1931-09-12
https://afltables.com/afl/stats/players/C/Cale_Hooker.html,1988-10-13,197,101,191,2008-08-22,2019-08-03
https://afltables.com/afl/stats/players/A/Andrew_Hooper.html,1991-01-18,172,82,7,2010-09-11,2012-08-12
https://afltables.com/afl/stats/players/D/Don_Hooper.html,1914-04-14,185,86,62,1932-04-30,1943-08-14
https://afltables.com/afl/stats/players/J/John_Hooper.html,1878-03-17,NA,NA,14,1899-05-13,1899-08-26
https://afltables.com/afl/stats/players/R/Rhan_Hooper.html,1988-01-09,177,78,54,2006-04-08,2010-08-28
https://afltables.com/afl/stats/players/S/Stephen_Hooper.html,1969-05-09,198,98,21,1991-04-01,1993-07-10
https://afltables.com/afl/stats/players/A/Allan_Hope.html,1903-02-19,180,0,4,1928-04-21,1928-06-02
https://afltables.com/afl/stats/players/G/George_Hope.html,1891-09-12,NA,NA,21,1917-05-26,1919-05-17
https://afltables.com/afl/stats/players/L/Leslie_Hope.html,1884-10-25,168,0,1,1904-05-07,1904-05-07
https://afltables.com/afl/stats/players/J/Jeff_Hopgood.html,1948-01-14,191,93,42,1968-07-13,1973-08-18
https://afltables.com/afl/stats/players/P/Paul_Hopgood.html,1973-07-21,179,82,113,1993-04-17,2000-07-30
https://afltables.com/afl/stats/players/A/Allan_Hopkins.html,1904-05-24,175,75,151,1925-05-02,1934-09-15
https://afltables.com/afl/stats/players/A/Artie_Hopkins.html,1879-08-21,NA,NA,5,1903-05-16,1905-06-05
https://afltables.com/afl/stats/players/B/Bill_Hopkins.html,1936-03-13,179,86,5,1961-06-17,1962-07-07
https://afltables.com/afl/stats/players/R/Rupe_Hopkins.html,1900-04-05,177,0,1,1926-05-01,1926-05-01
https://afltables.com/afl/stats/players/T/Ted_Hopkins.html,1949-05-27,177,68,29,1968-06-10,1971-04-03
https://afltables.com/afl/stats/players/T/Ted_Hoppen.html,1918-03-17,170,76,41,1939-07-01,1941-08-16
https://afltables.com/afl/stats/players/J/Jacob_Hopper.html,1997-02-06,187,87,63,2016-05-14,2019-08-03
https://afltables.com/afl/stats/players/K/Ken_Hopper.html,1924-06-08,183,76,83,1945-04-21,1951-04-28
https://afltables.com/afl/stats/players/T/Trent_Hoppner.html,1979-02-19,175,71,1,1998-05-09,1998-05-09
https://afltables.com/afl/stats/players/M/Monty_Horan.html,1922-03-19,174,68,21,1943-07-31,1946-08-03
https://afltables.com/afl/stats/players/M/Max_Horder.html,1923-03-23,183,90,6,1948-05-22,1948-08-28
https://afltables.com/afl/stats/players/P/Percy_Hordern.html,1884-11-24,169,0,5,1906-06-30,1906-08-25
https://afltables.com/afl/stats/players/B/Bernie_Hore.html,1916-06-02,183,83,60,1936-05-23,1940-09-07
https://afltables.com/afl/stats/players/B/Bill_Hore.html,1890-03-24,178,72,21,1913-05-10,1919-07-12
https://afltables.com/afl/stats/players/M/Marty_Hore.html,1996-03-05,190,84,12,2019-03-23,2019-07-07
https://afltables.com/afl/stats/players/R/Ray_Horkings.html,1946-05-04,170,66,11,1967-04-29,1968-05-25
https://afltables.com/afl/stats/players/R/Reg_Horkings.html,1919-06-20,170,66,34,1942-05-23,1944-07-15
https://afltables.com/afl/stats/players/G/George_Horlin-Smith.html,1992-12-22,188,84,57,2012-04-15,2019-06-15
https://afltables.com/afl/stats/players/A/Alf_Horman.html,1885-04-11,173,0,2,1906-08-18,1906-09-01
https://afltables.com/afl/stats/players/G/George_Horman.html,1883-10-01,168,0,1,1904-06-11,1904-06-11
https://afltables.com/afl/stats/players/J/James_Horman.html,1877-11-09,178,0,31,1900-05-05,1902-05-03
https://afltables.com/afl/stats/players/F/Frank_Horne.html,1905-10-18,180,92,12,1925-08-01,1930-06-14
https://afltables.com/afl/stats/players/P/Perc_Horner.html,1913-01-08,179,75,1,1938-05-07,1938-05-07
https://afltables.com/afl/stats/players/R/Rod_Horrocks.html,1934-03-05,175,73,4,1955-04-30,1956-06-09
https://afltables.com/afl/stats/players/M/Mike_Horsburgh.html,1958-01-15,197,97,4,1980-03-29,1980-05-10
https://afltables.com/afl/stats/players/H/Harry_Horsenail.html,1892-01-18,160,0,6,1914-08-29,1918-05-18
https://afltables.com/afl/stats/players/B/Bryan_Horskins.html,1945-10-25,183,83,8,1965-04-24,1965-08-14
https://afltables.com/afl/stats/players/K/Kyal_Horsley.html,1987-09-02,182,88,14,2012-04-28,2013-06-01
https://afltables.com/afl/stats/players/R/Ray_Horwood.html,1927-12-01,163,61,82,1946-05-25,1954-05-22
https://afltables.com/afl/stats/players/F/Frank_Hose.html,1920-10-29,183,85,14,1945-04-28,1945-09-01
https://afltables.com/afl/stats/players/S/Simon_Hose.html,1967-04-13,179,81,5,1989-04-09,1989-05-20
https://afltables.com/afl/stats/players/W/Will_Hoskin-Elliott.html,1993-09-02,186,81,114,2012-03-24,2019-08-04
https://afltables.com/afl/stats/players/A/Alby_Hosking.html,1885-07-27,177,0,4,1909-07-17,1909-08-07
https://afltables.com/afl/stats/players/B/Bill_Hosking.html,1940-07-19,178,74,5,1962-06-09,1962-07-21
https://afltables.com/afl/stats/players/J/Jack_Hosking.html,1931-12-31,175,73,1,1953-04-18,1953-04-18
https://afltables.com/afl/stats/players/P/Phil_Hosking.html,1894-05-04,179,0,1,1913-04-26,1913-04-26
https://afltables.com/afl/stats/players/R/Ron_Hosking.html,1943-09-18,180,85,70,1964-08-08,1968-09-21
https://afltables.com/afl/stats/players/S/Scott_Hosking.html,1967-03-09,178,82,1,1986-07-05,1986-07-05
https://afltables.com/afl/stats/players/T/Toner_Hosking.html,1891-05-09,174,0,9,1908-05-16,1910-05-28
https://afltables.com/afl/stats/players/G/George_Hoskins.html,1916-10-16,179,87,72,1942-07-25,1947-09-20
https://afltables.com/afl/stats/players/A/Allan_Hotchkin.html,1943-02-07,180,87,14,1961-07-01,1963-04-20
https://afltables.com/afl/stats/players/T/Trent_Hotton.html,1973-12-01,193,90,78,1994-07-23,2002-09-01
https://afltables.com/afl/stats/players/C/Cliff_Hough.html,1913-04-27,178,0,1,1937-08-28,1937-08-28
https://afltables.com/afl/stats/players/J/Jim_Houghton.html,1891-09-20,177,0,3,1914-05-23,1914-08-22
https://afltables.com/afl/stats/players/W/Will_Houghton.html,1890-01-05,177,78,2,1914-04-25,1914-05-16
https://afltables.com/afl/stats/players/B/Bachar_Houli.html,1988-05-12,180,83,201,2007-05-11,2019-08-03
https://afltables.com/afl/stats/players/A/Adam_Houlihan.html,1978-04-06,185,84,94,1997-04-20,2004-08-15
https://afltables.com/afl/stats/players/D/Damian_Houlihan.html,1975-07-30,188,93,11,1994-05-08,1994-08-27
https://afltables.com/afl/stats/players/R/Ryan_Houlihan.html,1982-01-21,187,86,201,2000-05-20,2011-08-06
https://afltables.com/afl/stats/players/T/Tim_Houlihan.html,1989-02-10,189,79,15,2008-05-24,2009-08-28
https://afltables.com/afl/stats/players/C/Colin_Hounsell.html,1955-09-04,173,71,122,1975-07-05,1985-05-26
https://afltables.com/afl/stats/players/F/Frank_House.html,1884-02-22,NA,NA,3,1905-07-01,1905-07-15
https://afltables.com/afl/stats/players/H/Harry_House.html,1919-07-15,173,73,2,1942-08-08,1942-08-15
https://afltables.com/afl/stats/players/J/Jack_House.html,1888-03-21,177,82,56,1919-05-03,1923-06-09
https://afltables.com/afl/stats/players/B/Bill_Houston.html,1918-08-14,180,78,29,1941-05-10,1944-06-17
https://afltables.com/afl/stats/players/D/Dan_Houston.html,1997-05-12,186,83,57,2017-03-25,2019-08-03
https://afltables.com/afl/stats/players/R/Ray_Houston.html,1933-06-01,188,85,34,1952-08-30,1955-08-20
https://afltables.com/afl/stats/players/C/Ced_Hovey.html,1918-07-18,177,76,10,1945-06-02,1945-08-25
https://afltables.com/afl/stats/players/J/Jim_Hovey.html,1922-08-15,173,75,41,1946-06-01,1948-09-04
https://afltables.com/afl/stats/players/R/Ron_Hovey.html,1932-08-25,179,79,141,1951-05-05,1960-05-21
https://afltables.com/afl/stats/players/W/Wayne_Hovey.html,1956-07-13,173,71,6,1977-07-16,1977-08-20
https://afltables.com/afl/stats/players/B/Barney_Howard.html,1941-11-11,185,83,2,1962-04-23,1962-04-28
https://afltables.com/afl/stats/players/B/Brad_Howard.html,1987-12-21,182,80,2,2007-05-19,2007-06-10
https://afltables.com/afl/stats/players/C/Christian_Howard.html,1991-03-19,184,81,20,2011-05-29,2014-06-07
https://afltables.com/afl/stats/players/D/Dean_Howard.html,1976-07-29,179,82,2,1999-06-04,1999-06-13
https://afltables.com/afl/stats/players/D/Don_Howard.html,1913-02-04,171,70,7,1937-05-29,1938-06-18
https://afltables.com/afl/stats/players/D/Dougal_Howard.html,1996-03-25,199,95,45,2016-04-02,2019-07-27
https://afltables.com/afl/stats/players/F/Frank_Howard.html,1923-08-01,170,67,8,1943-05-08,1948-08-28
https://afltables.com/afl/stats/players/F/Fred_Howard.html,1878-01-30,180,0,26,1902-08-16,1906-09-08
https://afltables.com/afl/stats/players/G/Glenn_Howard.html,1962-11-17,185,80,37,1981-07-04,1987-08-30
https://afltables.com/afl/stats/players/H/Harry_Howard.html,1873-09-01,NA,NA,2,1897-05-15,1897-05-24
https://afltables.com/afl/stats/players/I/Ian_Howard.html,1939-10-17,175,67,16,1960-05-07,1960-08-27
https://afltables.com/afl/stats/players/M/Michael_Howard.html,1965-03-08,170,67,2,1984-08-25,1984-09-01
https://afltables.com/afl/stats/players/P/Percy_Howard.html,1871-02-13,NA,NA,5,1898-05-21,1898-08-20
https://afltables.com/afl/stats/players/R/Ron_Howard.html,1940-01-13,180,75,30,1958-04-12,1960-05-21
https://afltables.com/afl/stats/players/S/Stan_Howard.html,1916-04-19,178,83,54,1937-06-26,1941-08-30
https://afltables.com/afl/stats/players/C/Cameron_Howat.html,1985-01-30,182,77,21,2006-08-05,2008-03-20
https://afltables.com/afl/stats/players/J/John_Howat.html,1970-07-15,187,89,65,1989-05-28,1996-08-17
https://afltables.com/afl/stats/players/D/Daniel_Howe.html,1995-12-04,191,86,60,2015-05-30,2019-08-02
https://afltables.com/afl/stats/players/J/Jack_Howe.html,1922-03-24,168,68,23,1944-07-15,1947-08-02
https://afltables.com/afl/stats/players/J/Jeremy_Howe.html,1990-06-29,190,86,178,2011-06-03,2019-08-04
https://afltables.com/afl/stats/players/J/Jim_Howe.html,1895-11-07,NA,NA,8,1918-06-01,1919-05-10
https://afltables.com/afl/stats/players/C/Charlie_Howell.html,1874-09-13,170,0,10,1897-06-05,1898-05-21
https://afltables.com/afl/stats/players/D/Don_Howell.html,1935-07-15,178,73,46,1953-07-25,1958-08-16
https://afltables.com/afl/stats/players/G/Gus_Howell.html,1897-06-25,177,0,7,1921-06-18,1926-06-26
https://afltables.com/afl/stats/players/J/Jack_Howell0.html,1924-08-31,193,92,137,1942-05-16,1954-08-14
https://afltables.com/afl/stats/players/J/Jack_Howell1.html,1895-03-16,188,84,40,1915-05-08,1918-09-07
https://afltables.com/afl/stats/players/M/Max_Howell.html,1921-12-26,175,75,12,1948-05-29,1950-04-29
https://afltables.com/afl/stats/players/M/Mick_Howell.html,1946-07-06,191,86,53,1967-04-29,1970-08-15
https://afltables.com/afl/stats/players/R/Ron_Howell.html,1919-11-14,174,79,9,1941-06-07,1942-05-09
https://afltables.com/afl/stats/players/S/Scott_Howell.html,1958-05-10,193,86,39,1980-09-13,1985-05-04
https://afltables.com/afl/stats/players/V/Verdun_Howell.html,1937-06-16,179,80,159,1958-07-19,1968-04-27
https://afltables.com/afl/stats/players/G/Geoff_Howells.html,1935-09-01,183,83,59,1954-05-15,1960-05-14
https://afltables.com/afl/stats/players/J/Jim_Hower.html,1931-09-03,182,82,14,1954-05-08,1955-05-07
https://afltables.com/afl/stats/players/J/Jim_Howie.html,1917-09-25,175,78,14,1944-05-06,1945-05-26
https://afltables.com/afl/stats/players/D/Darryl_Howland.html,1943-02-18,187,77,9,1962-04-23,1963-09-07
https://afltables.com/afl/stats/players/A/Andrew_Howlett.html,1967-07-15,188,83,2,1987-05-02,1987-05-09
https://afltables.com/afl/stats/players/B/Ben_Howlett.html,1988-10-21,180,75,124,2010-03-26,2017-08-12
https://afltables.com/afl/stats/players/B/Bert_Howson.html,1872-08-11,170,0,152,1897-05-08,1908-07-25
https://afltables.com/afl/stats/players/H/Henry_Howson.html,1877-07-15,171,0,2,1899-08-05,1899-08-12
https://afltables.com/afl/stats/players/R/Ron_Hoy.html,1932-08-13,169,73,1,1955-06-25,1955-06-25
https://afltables.com/afl/stats/players/C/Craig_Hoyer.html,1960-09-06,196,96,2,1981-04-20,1982-04-03
https://afltables.com/afl/stats/players/N/Nathan_Hrovat.html,1994-06-07,175,78,67,2013-05-25,2019-07-20
https://afltables.com/afl/stats/players/A/Athas_Hrysoulakis.html,1969-01-05,184,83,19,1987-03-28,1990-07-14
https://afltables.com/afl/stats/players/J/Jack_Hubbert.html,1916-03-19,178,0,2,1937-06-05,1937-06-12
https://afltables.com/afl/stats/players/B/Bill_Hudd.html,1901-11-28,182,85,83,1922-09-09,1930-09-13
https://afltables.com/afl/stats/players/M/Max_Hudghton.html,1976-09-02,191,93,234,1997-03-29,2009-08-16
https://afltables.com/afl/stats/players/B/Ben_Hudson.html,1979-02-24,196,105,168,2004-04-11,2013-07-20
https://afltables.com/afl/stats/players/B/Bill_Hudson.html,1920-11-11,185,86,5,1942-07-18,1942-08-15
https://afltables.com/afl/stats/players/H/Herb_Hudson.html,1880-05-28,NA,NA,2,1903-05-23,1903-05-30
https://afltables.com/afl/stats/players/J/Jack_Hudson.html,1934-03-09,175,86,42,1954-06-12,1959-08-15
https://afltables.com/afl/stats/players/P/Paul_Hudson.html,1970-07-20,185,88,245,1990-04-14,2002-06-29
https://afltables.com/afl/stats/players/P/Peter_Hudson.html,1946-02-19,189,92,129,1967-04-22,1977-09-17
https://afltables.com/afl/stats/players/E/Ernie_Hug.html,1944-03-04,193,87,74,1963-06-29,1971-07-10
https://afltables.com/afl/stats/players/F/Frank_Huggard.html,1894-02-01,180,83,33,1919-08-16,1925-09-12
https://afltables.com/afl/stats/players/J/Jack_Huggard.html,1901-08-25,177,70,28,1925-05-23,1927-08-27
https://afltables.com/afl/stats/players/J/Jackie_Huggard.html,1926-01-28,170,67,8,1945-06-09,1946-08-24
https://afltables.com/afl/stats/players/A/Alf_Huggett.html,1892-10-24,180,0,1,1916-05-06,1916-05-06
https://afltables.com/afl/stats/players/N/Neville_Huggins.html,1906-09-11,180,87,90,1929-05-04,1935-09-07
https://afltables.com/afl/stats/players/A/Alf_Hughes.html,1930-06-25,178,76,107,1953-05-09,1959-08-29
https://afltables.com/afl/stats/players/C/Cleve_Hughes.html,1987-01-15,193,94,16,2006-04-28,2008-07-19
https://afltables.com/afl/stats/players/D/Danny_Hughes0.html,1963-12-04,189,90,135,1984-03-31,1991-06-29
https://afltables.com/afl/stats/players/D/Danny_Hughes1.html,1986-12-10,186,82,2,2010-05-07,2010-05-15
https://afltables.com/afl/stats/players/D/Dave_Hughes.html,1945-02-16,185,83,2,1964-08-08,1964-08-15
https://afltables.com/afl/stats/players/E/Ethan_Hughes.html,1994-12-07,188,89,47,2015-09-05,2019-08-03
https://afltables.com/afl/stats/players/F/Frank_Hughes0.html,1909-03-11,175,73,2,1929-08-24,1929-08-31
https://afltables.com/afl/stats/players/F/Frank_Hughes1.html,1894-02-26,175,70,87,1914-05-09,1923-05-19
https://afltables.com/afl/stats/players/F/Frank_Hughes2.html,1921-02-09,180,70,11,1944-06-17,1945-08-11
https://afltables.com/afl/stats/players/H/Harry_Hughes.html,1876-05-24,NA,NA,2,1897-08-28,1897-09-04
https://afltables.com/afl/stats/players/I/Ian_Hughes.html,1939-03-29,177,68,11,1961-06-03,1962-05-12
https://afltables.com/afl/stats/players/K/Kevin_Hughes.html,1963-01-12,176,82,1,1988-04-02,1988-04-02
https://afltables.com/afl/stats/players/L/Les_Hughes.html,1884-04-18,188,93,225,1908-05-02,1922-09-09
https://afltables.com/afl/stats/players/P/Peter_Hughes.html,1934-06-17,183,80,16,1953-06-20,1954-08-28
https://afltables.com/afl/stats/players/R/Rod_Hughes0.html,1946-03-21,178,78,3,1968-04-15,1968-05-04
https://afltables.com/afl/stats/players/R/Rod_Hughes1.html,1954-06-20,178,73,7,1977-04-11,1977-08-27
https://afltables.com/afl/stats/players/T/Tommy_Hughes.html,1891-01-23,166,80,6,1911-06-17,1911-09-16
https://afltables.com/afl/stats/players/T/Tony_Hughes.html,1963-03-12,183,83,6,1984-06-09,1985-07-06
https://afltables.com/afl/stats/players/D/Denis_Hughson.html,1944-08-30,173,74,1,1965-05-29,1965-05-29
https://afltables.com/afl/stats/players/F/Fred_Hughson.html,1914-05-22,183,85,164,1938-05-14,1947-09-20
https://afltables.com/afl/stats/players/L/Les_Hughson0.html,1907-09-12,188,90,75,1927-07-23,1937-08-28
https://afltables.com/afl/stats/players/L/Les_Hughson1.html,1938-12-01,178,78,28,1958-04-19,1962-06-23
https://afltables.com/afl/stats/players/M/Mick_Hughson.html,1915-12-13,182,71,93,1937-05-22,1946-08-31
https://afltables.com/afl/stats/players/R/Roy_Hugo.html,1909-07-17,179,78,8,1932-04-30,1932-08-27
https://afltables.com/afl/stats/players/V/Victor_Hugo.html,1953-11-05,191,89,2,1980-03-29,1980-04-07
https://afltables.com/afl/stats/players/I/Ian_Hull.html,1916-06-20,183,88,107,1936-05-02,1945-06-16
https://afltables.com/afl/stats/players/D/Darren_Hulme.html,1977-07-10,175,79,110,1997-05-30,2004-05-23
https://afltables.com/afl/stats/players/D/David_Hume.html,1898-05-27,178,0,1,1925-05-02,1925-05-02
https://afltables.com/afl/stats/players/J/Jeremy_Humm.html,1983-01-05,182,81,23,2001-06-09,2006-04-15
https://afltables.com/afl/stats/players/J/Jon_Hummel.html,1957-01-31,177,72,26,1977-04-11,1980-05-31
https://afltables.com/afl/stats/players/E/Eric_Humphrey.html,1900-11-20,180,80,4,1922-06-03,1922-08-05
https://afltables.com/afl/stats/players/R/Reg_Humphries.html,1911-08-01,180,81,68,1934-05-19,1939-09-02
https://afltables.com/afl/stats/players/B/Brett_Hungerford.html,1969-04-02,188,80,2,1990-06-03,1990-06-09
https://afltables.com/afl/stats/players/G/Graham_Hunnibell.html,1955-01-02,193,96,12,1978-05-13,1980-08-09
https://afltables.com/afl/stats/players/C/Claude_Hunt.html,1887-12-06,175,0,2,1911-05-27,1911-07-15
https://afltables.com/afl/stats/players/J/Jayden_Hunt.html,1995-04-03,187,82,66,2016-04-17,2019-08-03
https://afltables.com/afl/stats/players/J/Josh_Hunt.html,1982-03-14,184,102,212,2001-05-20,2014-08-31
https://afltables.com/afl/stats/players/K/Karmichael_Hunt.html,1986-11-17,186,92,44,2011-04-02,2014-06-08
https://afltables.com/afl/stats/players/K/Kevin_Hunt.html,1933-12-03,174,73,4,1954-05-08,1954-05-29
https://afltables.com/afl/stats/players/P/Percy_Hunt.html,1922-11-12,178,74,112,1945-04-21,1950-09-16
https://afltables.com/afl/stats/players/P/Phil_Hunt.html,1884-01-10,174,0,8,1907-05-11,1907-08-17
https://afltables.com/afl/stats/players/R/Ray_Hunt.html,1918-03-06,180,82,6,1943-08-07,1943-09-25
https://afltables.com/afl/stats/players/R/Rex_Hunt.html,1949-03-07,191,97,202,1968-05-11,1978-09-02
https://afltables.com/afl/stats/players/S/Sam_Hunt.html,1983-04-13,193,91,7,2002-08-17,2005-08-28
https://afltables.com/afl/stats/players/T/Taylor_Hunt.html,1990-11-05,184,80,105,2010-06-05,2017-07-08
https://afltables.com/afl/stats/players/T/Tony_Hunt.html,1952-05-10,183,81,1,1972-06-17,1972-06-17
https://afltables.com/afl/stats/players/A/Adam_Hunter.html,1981-06-18,190,92,151,2000-08-06,2009-06-07
https://afltables.com/afl/stats/players/A/Alan_Hunter.html,1944-01-11,185,79,15,1964-06-06,1967-07-22
https://afltables.com/afl/stats/players/B/Basil_Hunter.html,1925-11-29,175,77,5,1948-07-24,1948-08-28
https://afltables.com/afl/stats/players/C/Cameron_Hunter.html,1984-03-30,186,72,2,2003-08-01,2003-08-08
https://afltables.com/afl/stats/players/G/George_Hunter.html,1874-02-01,NA,NA,1,1898-08-13,1898-08-13
https://afltables.com/afl/stats/players/G/Graham_Hunter.html,1945-10-26,183,77,4,1965-05-22,1965-06-12
https://afltables.com/afl/stats/players/H/Harry_Hunter.html,1902-02-24,184,85,109,1921-05-07,1929-08-10
https://afltables.com/afl/stats/players/H/Herb_Hunter.html,1881-11-18,177,0,3,1900-05-23,1900-06-02
https://afltables.com/afl/stats/players/J/Jack_Hunter.html,1914-10-05,192,95,9,1940-07-06,1945-06-30
https://afltables.com/afl/stats/players/K/Ken_Hunter.html,1957-04-28,183,76,147,1981-03-28,1989-04-29
https://afltables.com/afl/stats/players/K/Kingsley_Hunter.html,1975-05-27,191,102,100,1995-06-24,2003-07-25
https://afltables.com/afl/stats/players/L/Lachie_Hunter.html,1994-12-13,183,82,124,2013-06-22,2019-08-04
https://afltables.com/afl/stats/players/M/Mark_Hunter.html,1965-09-03,181,77,130,1988-04-04,1996-07-28
https://afltables.com/afl/stats/players/M/Maurie_Hunter.html,1904-03-05,180,73,81,1929-06-29,1933-09-23
https://afltables.com/afl/stats/players/F/Frank_Hunting.html,1910-03-08,177,0,4,1933-06-03,1933-06-24
https://afltables.com/afl/stats/players/B/Bill_Huntington.html,1929-08-11,184,78,3,1950-08-26,1951-05-19
https://afltables.com/afl/stats/players/J/Jack_Huntington.html,1893-05-23,173,71,43,1914-04-25,1920-08-14
https://afltables.com/afl/stats/players/L/Les_Huntington.html,1892-05-14,180,75,4,1914-04-25,1914-06-13
https://afltables.com/afl/stats/players/S/Stan_Huntington.html,1889-04-17,175,83,3,1919-06-14,1919-09-06
https://afltables.com/afl/stats/players/P/Peter_Huntley.html,1961-12-07,185,76,4,1981-05-23,1982-04-03
https://afltables.com/afl/stats/players/E/Eric_Huppatz.html,1918-01-11,173,73,4,1941-06-21,1942-08-08
https://afltables.com/afl/stats/players/K/Kevin_Huppatz.html,1945-03-31,178,73,1,1965-05-22,1965-05-22
https://afltables.com/afl/stats/players/R/Ray_Huppatz.html,1948-10-06,170,70,85,1974-04-20,1980-08-16
https://afltables.com/afl/stats/players/A/Alf_Hurley.html,1913-05-15,161,66,53,1935-05-06,1942-06-20
https://afltables.com/afl/stats/players/J/John_Hurley.html,1884-01-19,177,0,3,1902-07-19,1902-08-02
https://afltables.com/afl/stats/players/K/Kevin_Hurley.html,1914-01-24,178,89,2,1942-08-01,1942-08-22
https://afltables.com/afl/stats/players/M/Michael_Hurley.html,1990-06-01,192,94,176,2009-03-29,2019-07-13
https://afltables.com/afl/stats/players/V/Victor_Hurley.html,1888-01-03,179,0,7,1911-07-08,1911-09-02
https://afltables.com/afl/stats/players/S/Shannon_Hurn.html,1987-09-04,187,95,264,2006-04-29,2019-08-04
https://afltables.com/afl/stats/players/F/Frank_Hurren.html,1894-02-02,174,0,2,1914-08-29,1915-04-24
https://afltables.com/afl/stats/players/B/Bert_Hurrey.html,1888-01-27,175,0,101,1908-06-06,1913-08-30
https://afltables.com/afl/stats/players/F/Frank_Hurrey.html,1885-06-23,178,0,3,1905-09-09,1906-08-25
https://afltables.com/afl/stats/players/A/Arthur_Hurst.html,1931-07-13,175,70,42,1951-08-18,1955-07-30
https://afltables.com/afl/stats/players/P/Paul_Hurst.html,1948-12-19,184,86,72,1970-04-04,1977-04-30
https://afltables.com/afl/stats/players/L/Les_Husband.html,1898-07-12,180,86,14,1923-07-07,1924-07-26
https://afltables.com/afl/stats/players/L/Len_Hustler.html,1920-09-30,185,87,8,1942-05-23,1945-09-22
https://afltables.com/afl/stats/players/M/Morrie_Hutcheson.html,1928-02-19,180,73,5,1950-06-24,1950-08-05
https://afltables.com/afl/stats/players/S/Syd_Hutcheson.html,1897-10-05,177,0,11,1920-05-01,1920-08-28
https://afltables.com/afl/stats/players/E/Errol_Hutchesson.html,1939-09-07,175,74,127,1958-04-12,1967-09-02
https://afltables.com/afl/stats/players/F/Frank_Hutchesson.html,1907-11-22,174,72,52,1927-05-21,1931-06-13
https://afltables.com/afl/stats/players/M/Mark_Hutchings.html,1991-05-25,182,83,109,2013-05-11,2019-06-29
https://afltables.com/afl/stats/players/D/Don_Hutchins.html,1898-04-02,168,0,1,1920-09-04,1920-09-04
